Region,Technology,Material,Scenario,Unit,Density,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
EU,Solar PV,Plastic,MDS,t/yr,69735.42857,83494.83214,97166.60357,110750.7429,124247.25,137656.125,150977.3679,164210.9786,177356.9571,190415.3036,203386.0179,216269.1,229064.55,241772.3679,254392.5536,266925.1071,279370.0286,291727.3179,303996.975,316179,328273.3929,340280.1536,352199.2821,364030.7786,375774.6429,387430.875,398999.475,410480.4429,421873.7786,433179.4821,444397.5536,455527.9929,466570.8
EU,Solar PV,Plastic,HDS,t/yr,69735.42857,113669.1429,157646.5714,201624,245601.4286,289578.8571,333556.2857,377533.7143,421511.1429,465488.5714,509466,553443.4286,597420.8571,641398.2857,685375.7143,729353.1429,773330.5714,817308,861285.4286,905262.8571,949240.2857,993217.7143,1037195.143,1081172.571,1125150,1169127.429,1213104.857,1257082.286,1301059.714,1345037.143,1389014.571,1432992,1476969.429
EU,Solar PV,Glass,LDS,t/yr,377733.5714,389574.1339,401877.9375,413994.9821,425925.2679,437668.7946,449225.5625,460595.5714,471778.8214,482775.3125,493585.0446,504208.0179,514644.2321,524893.6875,534956.3839,544832.3214,554521.5,564023.9196,573339.5804,582468.4821,591410.625,600166.0089,608734.6339,617116.5,625311.6071,633319.9554,641141.5446,648776.375,656224.4464,663485.7589,670560.3125,677448.1071,684149.1429
EU,Solar PV,Glass,MDS,t/yr,377733.5714,452263.6741,526319.1027,599899.8571,673005.9375,745637.3438,817794.0759,889476.1339,960683.5179,1031416.228,1101674.263,1171457.625,1240766.313,1309600.326,1377959.665,1445844.33,1513254.321,1580189.638,1646650.281,1712636.25,1778147.545,1843184.165,1907746.112,1971833.384,2035445.982,2098583.906,2161247.156,2223435.732,2285149.634,2346388.862,2407153.415,2467443.295,2527258.5
EU,Solar PV,Glass,HDS,t/yr,377733.5714,615707.8571,853918.9286,1092130,1330341.071,1568552.143,1806763.214,2044974.286,2283185.357,2521396.429,2759607.5,2997818.571,3236029.643,3474240.714,3712451.786,3950662.857,4188873.929,4427085,4665296.071,4903507.143,5141718.214,5379929.286,5618140.357,5856351.429,6094562.5,6332773.571,6570984.643,6809195.714,7047406.786,7285617.857,7523828.929,7762040,8000251.071
EU,Solar PV,Al,LDS,t/yr,61018.5,62931.20625,64918.74375,66876.1125,68803.3125,70700.34375,72567.20625,74403.9,76210.425,77986.78125,79732.96875,81448.9875,83134.8375,84790.51875,86416.03125,88011.375,89576.55,91111.55625,92616.39375,94091.0625,95535.5625,96949.89375,98334.05625,99688.05,101011.875,102305.5313,103569.0188,104802.3375,106005.4875,107178.4688,108321.2813,109433.925,110516.4
EU,Solar PV,Al,MDS,t/yr,61018.5,73057.97813,85020.77813,96906.9,108716.3438,120449.1094,132105.1969,143684.6063,155187.3375,166613.3906,177962.7656,189235.4625,200431.4813,211550.8219,222593.4844,233559.4688,244448.775,255261.4031,265997.3531,276656.625,287239.2188,297745.1344,308174.3719,318526.9313,328802.8125,339002.0156,349124.5406,359170.3875,369139.5563,379032.0469,388847.8594,398586.9938,408249.45
EU,Solar PV,Al,HDS,t/yr,61018.5,99460.5,137940.75,176421,214901.25,253381.5,291861.75,330342,368822.25,407302.5,445782.75,484263,522743.25,561223.5,599703.75,638184,676664.25,715144.5,753624.75,792105,830585.25,869065.5,907545.75,946026,984506.25,1022986.5,1061466.75,1099947,1138427.25,1176907.5,1215387.75,1253868,1292348.25
EU,Solar PV,Cu,LDS,t/yr,37776.84511,38960.52733,40190.84768,41402.48416,42595.43732,43769.7077,44925.29585,46062.20231,47180.42763,48279.97236,49360.83705,50423.02224,51466.52847,52491.40651,53497.60588,54485.12688,55453.96977,56404.13486,57335.62242,58248.43273,59142.56608,60018.02276,60874.80305,61712.90723,62532.33558,63333.0884,64115.16596,64878.56855,65623.29645,66349.34995,67056.72933,67745.43487,68415.46687
EU,Solar PV,Cu,MDS,t/yr,37776.84511,45230.61244,52636.92043,59995.7645,67307.1401,74571.04265,81787.4676,88956.41037,96077.86641,103151.8311,110178.3,117157.2684,124088.7319,130973.0003,137809.8073,144599.1511,151341.03,158035.4423,164682.3861,171281.8597,177833.8613,184338.3893,190795.4417,197205.0169,203567.1131,209881.7286,216148.8615,222368.5101,228540.6727,234665.3475,240742.5327,246772.2266,252754.4275
EU,Solar PV,Cu,HDS,t/yr,37776.84511,61577.6307,85402.22736,109227.2293,133052.5945,156878.281,180704.2469,204530.4503,228356.8491,252183.4014,276010.0654,299836.7989,323663.5601,347491.9344,371320.6432,395149.677,418979.0259,442808.6804,466638.6307,490468.8672,514299.3802,538130.1599,561961.1968,585792.4811,609624.0031,633455.7533,657287.7218,681119.899,704952.2752,728784.8408,752617.586,776450.5013,800283.5768
EU,Solar PV,Si,LDS,t/yr,31044.96114,30913.45224,30732.52486,30448.39476,30060.6995,29569.07669,28973.16392,28272.59876,27467.01882,26556.06166,25539.3649,24416.56611,23187.30288,23241.74733,23265.0496,23257.10094,23217.7926,23147.01584,23044.66192,22910.62207,22744.78757,22547.04965,22317.29958,22055.42861,21761.32798,21434.88896,21076.0028,20684.56075,20260.45406,19803.57399,19313.81178,18791.0587,18235.206
EU,Solar PV,Si,MDS,t/yr,31044.96114,36252.15153,41116.87186,45640.83363,49825.74834,53673.32747,57185.28252,60363.32498,63209.16636,65724.51815,67911.09184,69770.59892,71304.7509,74342.50232,77254.72269,80042.02866,82705.03692,85244.36412,87660.62695,89954.44206,92126.42612,94177.19581,96107.3678,97917.55875,99608.38533,101180.4642,102634.4121,103970.8456,105190.3814,106293.6361,107281.2266,108153.7693,108911.8811
EU,Solar PV,Si,HDS,t/yr,31044.96114,49776.41094,67896.12015,85391.954,102271.2385,118541.2998,134209.4639,149283.0568,163769.4046,177675.8333,191009.669,203778.2377,215988.8655,228746.032,241095.1389,253040.5819,264586.7566,275738.0586,286498.8835,296873.627,306866.6848,316482.4523,325725.3253,334599.6994,343109.9703,351260.5334,359055.7846,366500.1194,373597.9333,380353.6222,386771.5815,392856.207,398611.8942
EU,Solar PV,Ag,LDS,t/yr,155.2060308,150.5174539,145.2645915,139.1774582,132.2531453,124.4887442,115.8813465,106.4280435,96.12592662,84.97208731,72.96361699,60.09760708,46.371149,45.88430122,45.30257996,44.62565799,43.85320811,42.98490309,42.02041573,40.95941881,39.80158512,38.54658743,37.19409853,35.74379122,34.19533827,32.54841247,30.8026866,28.95783346,27.01352582,24.96943646,22.82523819,20.58060377,18.235206
EU,Solar PV,Ag,MDS,t/yr,155.2060308,175.2283557,191.5510864,204.1934908,213.1748365,218.5143916,220.2314238,218.3452009,212.8749908,203.8400613,191.2596803,175.1531156,155.539635,158.9262077,161.6908327,163.8368131,165.367452,166.2860524,166.5959174,166.30035,165.4026533,163.9061304,161.8140842,159.129818,155.8566346,151.9978373,147.5567289,142.5366127,136.9407916,130.7725688,124.0352472,116.7321299,108.86652
EU,Solar PV,Ag,HDS,t/yr,155.2060308,242.0330623,320.6401786,391.0627332,453.4333721,507.884741,554.5494859,593.5602526,625.049687,649.1504348,665.9951421,675.7164547,678.4470183,703.9237487,726.3212018,745.6924357,762.090509,775.5684799,786.1794068,793.9763481,799.012362,801.3405069,801.0138412,798.0854232,792.6083113,784.6355637,774.2202389,761.4153952,746.2740909,728.8493844,709.194334,687.3619981,663.405435
EU,Solar PV,Cd,LDS,t/yr,6.705691282,6.556856268,6.389154844,6.203989083,6.002761058,5.786872843,5.55772651,5.316724135,5.065267788,4.804759545,4.536601478,4.262195661,3.982944167,3.848259031,3.708270649,3.563539849,3.414627462,3.262094315,3.106501239,2.948409063,2.788378615,2.626970727,2.464746226,2.302265942,2.140090705,1.978781344,1.818898688,1.661003566,1.505656808,1.353419243,1.2048517,1.06051501,0.92097
EU,Solar PV,Cd,MDS,t/yr,9.596071795,11.39803049,13.12806187,14.77357958,16.32199726,17.76072856,19.07718714,20.25878662,21.29294067,22.16706292,22.86856702,23.38486663,23.70337538,24.91901886,26.08339035,27.19156473,28.23861692,29.21962182,30.12965434,30.96378938,31.71710184,32.38466663,32.96155866,33.44285282,33.82362404,34.0989472,34.26389722,34.313549,34.24297745,34.04725747,33.72146396,33.26067184,32.659956
EU,Solar PV,Cd,HDS,t/yr,16.3030959,28.56469785,42.17066839,56.96786762,72.80315566,89.52339263,106.9754386,125.0061538,143.4623983,162.1910321,181.0389155,199.8529084,218.4798712,240.1733783,262.1589566,284.3447221,306.6387909,328.949279,351.1843026,373.2519776,395.0604202,416.5177464,437.5320723,458.011514,477.8641875,496.9982089,515.3216943,532.7427597,549.1695213,564.510095,578.672597,591.5651433,603.09585
EU,Solar PV,Te,LDS,t/yr,6.705691282,6.556856268,6.389154844,6.203989083,6.002761058,5.786872843,5.55772651,5.316724135,5.065267788,4.804759545,4.536601478,4.262195661,3.982944167,3.858126362,3.727787863,3.592433416,3.452567767,3.308695662,3.161321849,3.010951073,2.858088081,2.703237619,2.546904433,2.389593271,2.231808878,2.074056001,1.916839386,1.76066378,1.606033928,1.453454578,1.303430476,1.156466368,1.013067
EU,Solar PV,Te,MDS,t/yr,9.979914667,11.83261744,13.60199912,15.27437888,16.83607591,18.27340939,19.57269849,20.7202624,21.70242029,22.50549136,23.11579477,23.51964972,23.70337538,25.06141326,26.39025376,27.68595682,28.94458235,30.16219027,31.33484051,32.458593,33.52950766,34.5436444,35.49706317,36.38582387,37.20598644,37.9536108,38.62475687,39.21548458,39.72185384,40.1399246,40.46575676,40.69541025,40.824945
EU,Solar PV,Te,HDS,t/yr,18.22110718,32.00968654,47.38765829,64.20188256,82.29921944,101.5265291,121.7306716,142.758507,164.4568956,186.6726973,209.2527724,232.0439809,254.893183,280.031939,305.4721755,331.103632,356.8160476,382.4991617,408.0427135,433.3364423,458.2700874,482.7333881,506.6160837,529.8079135,552.1986167,573.6779326,594.1356005,613.4613597,631.5449495,648.2761091,663.5445779,677.2400951,689.2524
EU,Solar PV,Ga,LDS,t/yr,0.474812923,0.468764699,0.461482858,0.453040244,0.443509701,0.432964071,0.421476198,0.409118925,0.395965096,0.382087554,0.367559142,0.352452704,0.336841083,0.326376203,0.315462526,0.304143759,0.292463608,0.280465778,0.268193975,0.255691906,0.243003277,0.230171793,0.217241161,0.204255087,0.191257276,0.178291434,0.165401269,0.152630485,0.140022788,0.127621886,0.115471483,0.103615286,0.092097
EU,Solar PV,Ga,MDS,t/yr,0.634175179,0.768069879,0.901829008,1.034474429,1.165028005,1.292511597,1.415947068,1.53435628,1.646761096,1.752183378,1.849644989,1.938167791,2.016773646,2.15031024,2.283010096,2.414481959,2.544334573,2.672176684,2.797617036,2.920264375,3.039727445,3.155614992,3.26753576,3.375098494,3.477911939,3.575584841,3.667725943,3.753943992,3.833847732,3.907045907,3.973147264,4.031760547,4.0824945
EU,Solar PV,Ga,HDS,t/yr,1.109110872,1.98176286,2.96882095,4.054148925,5.221610572,6.455069672,7.73839001,9.055435371,10.39006954,11.7261563,13.04755943,14.33814272,15.58176995,17.18543106,18.81147648,20.45216083,22.09973874,23.74646481,25.38459366,27.00637992,28.60407819,30.16994309,31.69622924,33.17519125,34.59908375,35.96016134,37.25067865,38.46289029,39.58905087,40.62141502,41.55223735,42.37377247,43.078275
EU,Solar PV,In,LDS,t/yr,1.582709744,1.580406699,1.574470928,1.565048117,1.552283953,1.536324123,1.517314313,1.495400209,1.4707275,1.443441871,1.413689009,1.381614601,1.347364333,1.313873433,1.278453397,1.241235342,1.202350387,1.16192965,1.120104249,1.077005302,1.032763927,0.987511242,0.941378365,0.894496413,0.846996506,0.799009761,0.750667297,0.70210023,0.653439679,0.604816763,0.556362599,0.508208305,0.460485
EU,Solar PV,In,MDS,t/yr,2.378156923,2.890585567,3.406909587,3.923868526,4.438201923,4.946649321,5.44595026,5.932844283,6.404070929,6.856369742,7.28648026,7.691142027,8.067094583,8.601240961,9.132040385,9.657927835,10.17733829,10.68870674,11.19046814,11.6810575,12.15890978,12.62245997,13.07014304,13.50039398,13.91164776,14.30233936,14.67090377,15.01577597,15.33539093,15.62818363,15.89258906,16.12704219,16.329978
EU,Solar PV,In,HDS,t/yr,4.277999077,7.635258134,11.42432365,15.58065077,20.03969463,24.73691035,29.60775308,34.58767796,39.61214012,44.61659469,49.53649681,54.30730163,58.86446426,65.03123342,71.30862013,77.66951554,84.0868108,90.53339708,96.98216553,103.4060073,109.7778136,116.0704755,122.2568842,128.3099309,134.2025067,139.9075027,145.3978102,150.6463203,155.6259241,160.3095128,164.6699776,168.6802096,172.3131
EU,Solar PV,Se,LDS,t/yr,3.481961436,3.468858772,3.447548411,3.418394571,3.381761469,3.338013321,3.287514344,3.230628754,3.167720769,3.099154605,3.025294479,2.946504608,2.863149208,2.778382037,2.68973312,2.597552106,2.502188644,2.40399238,2.303312963,2.200500042,2.095903263,1.989872277,1.882756729,1.774906269,1.666670545,1.558399204,1.450441895,1.343148266,1.236867965,1.131950639,1.028745938,0.927603509,0.828873
EU,Solar PV,Se,MDS,t/yr,5.549032821,6.689640883,7.815851406,8.917883013,9.985954327,11.01028397,11.98109057,12.88859275,13.72300913,14.47455834,15.133459,15.68992974,16.13418917,17.20248192,18.26408077,19.31585567,20.35467658,21.37741347,22.38093629,23.362115,24.31781956,25.24491993,26.14028608,27.00078795,27.82329551,28.60467873,29.34180755,30.03155194,30.67078185,31.25636726,31.78517811,32.25408437,32.659956
EU,Solar PV,Se,HDS,t/yr,9.506664615,17.0212761,25.55440817,34.97697112,45.15987521,55.97403072,67.29034792,78.97973707,90.91310846,102.9613724,114.995439,126.8862188,138.5046218,152.3254116,166.2409549,180.1737978,194.0464865,207.7815671,221.3015858,234.5290888,247.3866222,259.7967322,271.6819649,282.9648666,293.5679833,303.4138613,312.4250468,320.5240857,327.6335245,333.6759091,338.5737858,342.2497007,344.6262
EU,Solar PV,Ge,LDS,t/yr,1.201595077,1.153552724,1.104103269,1.051581269,0.996388974,0.938928635,0.8796025,0.818812821,0.756961846,0.694451827,0.631685013,0.569063654,0.50699,0.481085992,0.454572,0.427559415,0.400159631,0.372484038,0.344644031,0.316751,0.288916338,0.261251438,0.233867692,0.206876492,0.180389231,0.1545173,0.129372092,0.105065,0.081707415,0.059410731,0.038286338,0.018445631,0
EU,Solar PV,Ge,MDS,t/yr,1.201595077,1.48834857,1.781583601,2.077584231,2.372634519,2.663018526,2.945020313,3.214923938,3.469013462,3.703572945,3.914886447,4.099238029,4.25291175,4.571321192,4.889222798,5.205342531,5.518406354,5.827140231,6.130270125,6.426522,6.714621819,6.993295546,7.261269144,7.517268577,7.760019808,7.9882488,8.200681517,8.396043923,8.573061981,8.730461654,8.866968906,8.9813097,9.07221
EU,Solar PV,Ge,HDS,t/yr,1.201595077,2.424880994,3.968449269,5.797013115,7.876038974,10.17099329,12.6473425,15.27055305,18.00609138,20.81942394,23.67601717,26.5413375,29.38085138,32.92906935,36.58654186,40.33772882,44.16709012,48.05908568,51.99817538,55.96881913,59.95547682,63.94260835,67.91467363,71.85613254,75.751445,79.5850709,83.34147013,87.00510261,90.56042822,93.99190686,97.28399844,100.4211629,103.38786
World,Solar PV,Concrete,LDS,t/yr,6071428.571,5206967.491,4814840.862,4461233.5,4145496.295,3866980.134,3625035.906,3419014.5,3248266.804,3112143.705,3009996.094,2941174.857,2905030.884,2900915.063,2928178.281,2986171.429,3074245.393,3191751.063,3338039.326,3512461.071,3714367.188,3943108.563,4198036.085,4478500.643,4783853.125,5113444.42,5466625.415,5842747,6241160.063,6661215.491,7102264.174,7563657,8044744.857
World,Solar PV,Concrete,MDS,t/yr,6071428.571,5828115.047,5742933.777,5688017.326,5663083.259,5667849.141,5702032.536,5765351.009,5857522.125,5978263.449,6127292.545,6304326.978,6509084.313,6741282.114,7000637.946,7286869.375,7599693.964,7938829.279,8303992.884,8694902.344,9111275.223,9552829.087,10019281.5,10510350.03,11025752.23,11565205.68,12128427.94,12715136.57,13325049.13,13957883.2,14613356.34,15291186.11,15991090.07
World,Solar PV,Concrete,HDS,t/yr,6071428.571,12141763.68,16445399.3,19498877.37,21867338.96,23802512.99,25438679.32,26855991.05,28106148.61,29224452.65,30236081.7,31159626.67,32009205.69,32795793,33528088.27,34213104.74,34856578.81,35463262.29,36037135.64,36581566.33,37099428.62,37593195.39,38065009.57,38516740.36,38950027.92,39366319.38,39766897.91,40152906.69,40525368.46,40885201.95,41233235.47,41570218.42,41896831.01
World,Solar PV,Steel,LDS,t/yr,6785714.286,5819551.902,5381292.728,4986084.5,4633201.741,4321918.973,4051510.719,3821251.5,3630415.839,3478278.259,3364113.281,3287195.429,3246799.223,3242199.188,3272669.844,3337485.714,3435921.321,3567251.188,3730749.835,3925691.786,4151351.563,4407003.688,4691922.683,5005383.071,5346659.375,5715026.116,6109757.817,6530129,6975414.188,7444887.902,7937824.665,8453499,8991185.429
World,Solar PV,Steel,MDS,t/yr,6785714.286,6513775.641,6418573.045,6357195.835,6329328.348,6334654.922,6372859.893,6443627.598,6546642.375,6681588.56,6848150.491,7046012.504,7274858.938,7534374.127,7824242.411,8144148.125,8493775.607,8872809.194,9280933.223,9717832.031,10183189.96,10676691.33,11198020.5,11746861.79,12322899.55,12925818.11,13555301.81,14211034.99,14892701.97,15599987.11,16332574.73,17090149.18,17872394.79
World,Solar PV,Steel,HDS,t/yr,6785714.286,13570206.47,18380152.16,21792862.94,24439967.08,26602808.63,28431465.12,30015519.41,31412754.33,32662623.55,33793267.79,34825465.11,35774994.6,36654121.59,37472569.24,38238175.89,38957352.78,39635410.8,40276798.66,40885280.02,41464067.28,42015924.26,42543245.99,43048121.58,43532384.15,43997651.07,44445356.49,44876778.06,45293058.87,45695225.71,46084204.35,46460832.36,46825869.95
World,Solar PV,Plastic,LDS,t/yr,857142.8571,735101.2929,679742.2393,629821.2,585246.5357,545926.6071,511769.775,482684.4,458578.8429,439361.4643,424940.625,415224.6857,410122.0071,409540.95,413389.875,421577.1429,434011.1143,450600.15,471252.6107,495876.8571,524381.25,556674.15,592663.9179,632258.9143,675367.5,721898.0357,771758.8821,824858.4,881104.95,940406.8929,1002672.589,1067810.4,1135728.686
World,Solar PV,Plastic,MDS,t/yr,857142.8571,822792.7125,810767.1214,803014.2107,799494.1071,800166.9375,804992.8286,813931.9071,826944.3,843990.1339,865029.5357,890022.6321,918929.55,951710.4161,988325.3571,1028734.5,1072897.971,1120775.898,1172328.407,1227515.625,1286297.679,1348634.695,1414486.8,1483814.121,1556576.786,1632734.92,1712248.65,1795078.104,1881183.407,1970524.688,2063062.071,2158755.686,2257565.657
World,Solar PV,Plastic,HDS,t/yr,857142.8571,1714131.344,2321703.431,2752782.688,3087153.736,3360354.775,3591342.962,3791434.031,3967926.862,4125805.08,4268623.299,4399006.119,4518946.686,4629994.306,4733377.167,4830085.375,4920928.773,5006578.206,5087595.62,5164456.423,5237566.393,5307274.643,5373883.704,5437657.462,5498827.472,5557598.03,5614150.294,5668645.65,5721228.489,5772028.511,5821162.655,5868736.719,5914846.731
World,Solar PV,Glass,LDS,t/yr,4642857.143,3981798.67,3681937.129,3411531.5,3170085.402,2957102.455,2772086.281,2614540.5,2483968.732,2379874.598,2301761.719,2249133.714,2221494.205,2218346.813,2239195.156,2283542.857,2350893.536,2440750.813,2552618.308,2685999.643,2840398.438,3015318.313,3210262.888,3424735.786,3658240.625,3910281.027,4180360.612,4467983,4772651.813,5093870.67,5431143.192,5783973,6151863.714
World,Solar PV,Glass,MDS,t/yr,4642857.143,4456793.859,4391655.241,4349660.308,4330593.08,4334237.578,4360377.821,4408797.83,4479281.625,4571613.225,4685576.652,4820955.924,4977535.063,5155098.087,5353429.018,5572311.875,5811530.679,6070869.449,6350112.205,6649042.969,6967445.759,7305104.596,7661803.5,8037326.491,8431457.589,8843980.815,9274680.188,9723339.728,10189743.46,10673675.39,11174919.55,11693259.96,12228480.64
World,Solar PV,Glass,HDS,t/yr,4642857.143,9284878.112,12575893.59,14910906.22,16722082.74,18201921.7,19453107.71,20536934.34,21492937.17,22348110.85,23121709.54,23827949.81,24477627.88,25079135.82,25639126.32,26162962.45,26655030.85,27118965.28,27557809.61,27974138.96,28370151.3,28747737.65,29108536.73,29453977.92,29785315.47,30103655.99,30409980.76,30705163.94,30989987.65,31265154.43,31531297.71,31788990.56,32038753.12
World,Solar PV,Al,LDS,t/yr,750000,643213.6313,594774.4594,551093.55,512090.7188,477685.7813,447798.5531,422348.85,401256.4875,384441.2813,371823.0469,363321.6,358856.7563,358348.3313,361716.1406,368880,379759.725,394275.1313,412346.0344,433892.25,458833.5938,487089.8813,518580.9281,553226.55,590946.5625,631660.7813,675289.0219,721751.1,770966.8313,822856.0313,877338.5156,934334.1,993762.6
World,Solar PV,Al,MDS,t/yr,750000,719943.6234,709421.2313,702637.4344,699557.3438,700146.0703,704368.725,712190.4188,723576.2625,738491.3672,756900.8438,778769.8031,804063.3563,832746.6141,864784.6875,900142.6875,938785.725,980678.9109,1025787.356,1074076.172,1125510.469,1180055.358,1237675.95,1298337.356,1362004.688,1428643.055,1498217.569,1570693.341,1646035.481,1724209.102,1805179.313,1888911.225,1975369.95
World,Solar PV,Al,HDS,t/yr,750000,1499864.926,2031490.502,2408684.852,2701259.519,2940310.428,3142425.092,3317504.777,3471936.005,3610079.445,3735045.387,3849130.354,3954078.35,4051245.018,4141705.021,4226324.703,4305812.676,4380755.93,4451646.168,4518899.37,4582870.594,4643865.313,4702148.241,4757950.28,4811474.038,4862898.276,4912381.507,4960064.944,5006074.927,5050524.947,5093517.323,5135144.629,5175490.889
World,Solar PV,Cu,LDS,t/yr,464324.6886,398211.6942,368221.6925,341177.7557,317030.2027,295729.3544,277225.5337,261469.0651,248410.2755,237999.4935,230187.0496,224923.2763,222158.508,221843.2934,223927.7511,228362.2271,235097.0685,244082.6234,255269.2409,268607.2711,284047.0651,301538.9749,321033.3537,342480.5556,365830.9358,391034.8503,418042.6563,446804.7119,477271.3763,509393.0097,543119.9732,578402.629,615191.3402
World,Solar PV,Cu,MDS,t/yr,464328.5861,445721.2182,439207.3294,435007.9307,433101.4318,433466.2393,436080.7571,440923.3863,447972.5254,457206.5698,468603.9124,482142.9434,497802.0499,515560.8546,535396.6737,557287.9112,581212.9702,607150.2527,635078.1594,664975.0902,696819.4437,730589.6177,766264.0087,803821.0122,843239.0227,884496.4336,927571.6372,972443.0248,1019088.986,1067487.911,1117618.187,1169458.202,1222986.34
World,Solar PV,Cu,HDS,t/yr,464332.4835,928591.0336,1257741.558,1491284.895,1672440.655,1820459.842,1945611.44,2054025.059,2149654.383,2235198.934,2312584.149,2383231.681,2448221.14,2508403.457,2564433.81,2616848.497,2666086.173,2712510.203,2756424.961,2798087.949,2837718.953,2875507.063,2911616.14,2946189.11,2979351.389,3011213.628,3041873.944,3071419.744,3099929.231,3127472.651,3154113.337,3179908.588,3204910.411
World,Solar PV,Si,LDS,t/yr,381584.6154,315963.3361,281566.1518,250910.4272,223736.3966,199783.0103,178787.934,160487.5494,144616.9535,130909.9595,119099.0957,108915.6064,100089.4516,98226.09288,97381.74537,97476.93856,98431.81651,100166.1379,102599.2761,105650.219,109237.5692,113279.5438,117693.9747,122398.3083,127309.6056,132344.5423,137419.4087,142450.1097,147352.1648,152040.7082,156430.4887,160435.8696,163970.829
World,Solar PV,Si,MDS,t/yr,381584.6154,357243.7398,343082.9793,330925.4372,320613.8742,311992.0894,304904.9204,299198.2427,294718.9706,291315.0563,288835.4906,287130.3025,286050.5594,292641.1088,300137.7215,308483.5189,317621.9969,327497.0252,338052.8479,349234.0831,360985.723,373253.1339,385982.0563,399118.6047,412609.2679,426400.9086,440440.7638,454676.4445,469055.9359,483527.5972,498040.1619,512542.7375,526984.8056
World,Solar PV,Si,HDS,t/yr,381584.6154,750628.5701,999924.4111,1165860.674,1285526.057,1375586.695,1445010.136,1499195.543,1541655.614,1574809.567,1600397.914,1619716.973,1633759.78,1651224.909,1665063.704,1675741.89,1683642.974,1689086.8,1692343.115,1693641.684,1693179.967,1691129.014,1687638.078,1682838.245,1676845.336,1669762.252,1661680.873,1652683.624,1642844.764,1632231.469,1620904.728,1608920.111,1596328.41
World,Solar PV,Ag,LDS,t/yr,1907.692308,1538.424,1330.889415,1146.89381,984.3364476,841.1062788,715.0819493,604.1317965,506.1138508,418.875835,340.2551643,268.0789465,200.163982,193.9198275,189.6253987,187.0384677,185.915647,186.0123897,187.0829892,188.8805793,191.1571341,193.6634685,196.1492373,198.3629362,200.0519009,200.9623077,200.8391733,199.4263549,196.4665499,191.7012963,184.8709723,175.7147969,163.970829
World,Solar PV,Ag,MDS,t/yr,1907.692308,1726.772908,1598.319971,1480.534311,1371.716683,1270.179525,1174.24697,1082.254836,992.5506338,903.4935607,813.4545048,720.8160433,623.9724427,625.5955905,628.1754231,631.4302308,635.080308,638.8479526,642.4574668,645.6351563,648.1093308,649.6103042,649.8703938,648.6239212,645.6072115,640.5585941,633.2184018,623.3289718,610.6346448,594.8817656,575.8186828,553.1957488,526.76532
World,Solar PV,Ag,HDS,t/yr,1907.692308,3649.860004,4722.154094,5339.19931,5699.55369,5893.637855,5970.738609,5960.910128,5883.952264,5753.671145,5580.121894,5370.884656,5131.836072,5081.340286,5016.157008,4938.291092,4849.404966,4750.894704,4643.945867,4529.57527,4408.662757,4281.975736,4150.188378,4013.89683,3873.631388,3729.866357,3583.028092,3433.501622,3281.636148,3127.749631,2972.13266,2815.051722,2656.75199
World,Solar PV,Cd,LDS,t/yr,82.56410256,67.01697903,58.53634711,51.1240597,44.67747428,39.09891704,34.29568284,30.18003524,26.66920649,23.68539753,21.15577797,19.01248615,17.19262907,16.26381372,15.52190407,14.93578051,14.47631088,14.11635052,13.83074221,13.59631625,13.39189038,13.19826985,12.99824734,12.77660306,12.52010465,12.21750725,11.85955347,11.4389734,10.9504846,10.3907921,9.758588433,9.054553577,8.281355
World,Solar PV,Cd,MDS,t/yr,117.9487179,112.3209208,109.5417617,107.1179663,105.0271988,103.2394874,101.7172246,100.415167,99.28043533,98.25251464,97.263254,96.2368667,95.08993018,98.09098542,101.3350262,104.7968138,108.4481215,112.2577348,116.1914512,120.2120801,124.2794431,128.350374,132.3787185,136.3153343,140.1080913,143.7018715,147.0385688,150.0570893,152.6933511,154.8802844,156.5478314,157.6229465,158.029596
World,Solar PV,Cd,HDS,t/yr,200.5128205,430.7558119,621.0587684,777.785183,915.1190011,1038.854711,1151.786086,1255.39142,1350.494082,1437.56179,1516.856734,1588.516769,1652.601977,1733.714291,1810.53573,1883.051163,1951.232377,2015.042421,2074.438578,2129.374422,2179.80127,2225.669198,2266.927771,2303.526553,2335.415475,2362.54509,2384.866753,2402.332736,2414.896315,2422.51181,2425.13461,2422.721186,2415.229082
World,Solar PV,Te,LDS,t/yr,82.56410256,67.01697903,58.53634711,51.1240597,44.67747428,39.09891704,34.29568284,30.18003524,26.66920649,23.68539753,21.15577797,19.01248615,17.19262907,16.30551581,15.60359831,15.05688144,14.63715878,14.31801267,14.07481413,13.88472296,13.72668764,13.58144542,13.43152226,13.26123283,13.05668056,12.8057576,12.49814481,12.1253118,11.6805169,11.15880717,10.5570184,9.873775091,9.1094905
World,Solar PV,Te,MDS,t/yr,122.6666667,116.6035209,113.4963379,110.7490838,108.3351421,106.2195963,104.3592304,102.7025284,101.1896745,99.75255303,98.31474864,96.79154604,95.08993018,98.65150534,102.527203,106.7022104,111.1593246,115.8789521,120.8391092,126.0154219,131.3811256,136.9070656,142.5616968,148.3110837,154.1189005,159.9464309,165.7525685,171.4938164,177.1242873,182.5957037,187.8573977,192.856311,197.536995
